s,ell,m,n,branch_id,chi_grid_family,chi_grid_index,chi_numerator,chi_denominator,chi_float,chi_float_hex,omega_re_M,omega_im_M,angular_A_re,angular_A_im,root_solver_success,optimizer_residual_abs,continued_fraction_error,continued_fraction_terms,angular_padding,angular_refinement_padding,angular_refinement_abs,repeat_polish_delta_abs,branch_seed_delta_abs,branch_seed_optimizer_residual_abs,continuation_step_maximum,nearest_overtone_separation_abs,reference_member,reference_row,reference_abs_delta_omega_M,reference_abs_delta_A
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,8,38,195,0.19487179487179487,0x1.8f18f18f18f19p-3,0.27040126457965297,-0.4860251861655882,4.1449965153894865,-0.24522211641808633,true,1.4909034489744382e-13,2.9504581591051765e-16,1000,20,24,1.2452327962373347e-14,0.0,8.159383942282529e-15,5.225177119457217e-14,0.004,0.2162463193321027,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,9,57,260,0.21923076923076923,0x1.c0fc0fc0fc0fcp-3,0.2669317791885666,-0.48687370222971116,4.161806648119301,-0.2754386369740609,true,5.322590277181739e-14,4.875529749534861e-16,1000,20,24,2.1334777765716796e-14,0.0,0.0,2.930911404808463e-13,0.004,0.21704550452257462,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,10,19,78,0.24358974358974358,0x1.f2df2df2df2dfp-3,0.2635336931684439,-0.4876996059321957,4.178388361697096,-0.3055658771969123,true,1.2438065937884222e-13,7.860575515876907e-16,1000,20,24,1.7769118642034836e-14,0.0,0.0,1.9232344459069235e-13,0.004,0.21783365172320762,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,11,209,780,0.26794871794871794,0x1.1261261261261p-2,0.2602047063727736,-0.48850387429412295,4.194758180735076,-0.3356060885394818,true,2.6180970430807184e-13,7.438546047598635e-16,1000,20,24,1.955537393550759e-14,0.0,0.0,8.379058453350832e-15,0.004,0.2186111232164076,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,12,19,65,0.2923076923076923,0x1.2b52b52b52b53p-2,0.25694264033404784,-0.48928741217811167,4.210931847451432,-0.3655614750480358,true,2.1757289629111084e-13,5.27766632335736e-16,1000,20,24,1.0864880988549206e-14,1.3788683915077173e-15,2.3714374201337737e-15,4.1480309483100023e-13,0.004,0.21937825148252746,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,13,19,60,0.31666666666666665,0x1.4444444444444p-2,0.2537454282194648,-0.4900510574047798,4.226924372687947,-0.3954341840572003,true,3.7128327974726045e-13,6.497413668604471e-16,1000,20,24,1.776495611857741e-14,0.0,3.679681763552389e-15,2.058318755465877e-13,0.004,0.2201353412503141,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,14,133,390,0.34102564102564104,0x1.5d35d35d35d36p-2,0.2506111055969358,-0.4907955854867023,4.242750081876508,-0.42522629814703217,true,3.4970439206834014e-14,1.6199010924212654e-16,1000,20,24,5.3854400208818836e-15,0.0,2.8576114088871287e-15,1.6080751751199654e-13,0.004,0.22088267146178367,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,15,19,52,0.36538461538461536,0x1.7627627627627p-2,0.24753780192361796,-0.4915217140438537,4.25842265644253,-0.45493982829518254,true,1.5773421095308333e-13,9.992970910418892e-16,1000,20,24,3.580361673049448e-15,2.288783399261119e-15,8.261282845494494e-15,1.2537166161668538e-13,0.004,0.22162049717747526,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,16,76,195,0.38974358974358975,0x1.8f18f18f18f19p-2,0.24452373268382802,-0.49223010695880837,4.273955171084138,-0.48457670818079845,true,3.979693505048128e-13,9.77990265100482e-16,1000,20,24,1.897149936107019e-15,0.0,0.0,1.1029248557238297e-13,0.004,0.22234905144592718,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,17,323,780,0.41410256410256413,0x1.a80a80a80a80bp-2,0.24156719211600994,-0.49292137832589944,4.289360127326089,-0.5141387896184346,true,3.2235401516742254e-13,4.996003610813204e-16,1000,20,24,3.7356983887120036e-14,0.0,2.865687575934818e-15,2.1328121164008897e-13,0.004,0.22306854716039723,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,18,57,130,0.43846153846153846,0x1.c0fc0fc0fc0fcp-2,0.23866654648162447,-0.49359609624385103,4.304649483718355,-0.5436278391179531,true,5.118597739093477e-14,9.39188966358397e-16,1000,20,24,1.7962296908674955e-14,0.0,3.8146502182784986e-15,1.5173560682905132e-13,0.004,0.22377917892355187,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,19,361,780,0.46282051282051284,0x1.d9ed9ed9ed9eep-2,0.2358202278407229,-0.4942547864972884,4.319834683027431,-0.5730455355812248,true,4.926789020614799e-14,1.0235750533041806e-15,1000,20,24,1.955127648994194e-14,1.0778315928076987e-15,3.8223166480711104e-15,1.4912936209878577e-13,0.004,0.22448112493856412,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,20,19,39,0.48717948717948717,0x1.f2df2df2df2dfp-2,0.23302672831144147,-0.4948979361676354,4.334926676758516,-0.6023934691565649,true,5.914356355068759e-13,7.424616477180734e-16,1000,20,24,5.515473566030869e-15,7.928966916353063e-15,1.1815532565599485e-14,2.6810780396072737e-13,0.004,0.22517454894176708,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,21,133,260,0.5115384615384615,0x1.05e85e85e85e8p-1,0.2302845948025537,-0.4955259972079236,4.349935947340681,-0.6316731412762079,true,2.1174674610315256e-13,1.3472894910096233e-16,1000,20,24,5.333694441429199e-15,0.0,0.0,2.8585170742698725e-13,0.004,0.2258596021871856,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,22,209,390,0.5358974358974359,0x1.1261261261261p-1,0.22759242422028136,-0.4961393900085452,4.364872528311733,-0.6608859658994573,true,3.9233893101513277e-13,5.993212282476064e-16,1000,20,24,8.045862168512413e-15,0.0,5.106120759944544e-15,4.966061220874334e-13,0.004,0.2265364254868345,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,23,437,780,0.5602564102564103,0x1.1ed9ed9ed9edap-1,0.22494885916183993,-0.49673850697116173,4.3797460228467395,-0.6900332719717471,true,1.462153185969057e-13,1.0183166650441783e-15,1000,20,24,2.094764613337708e-15,0.0,3.4494050496316523e-15,3.2635813585725936e-13,0.004,0.22720515130203323,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,24,38,65,0.5846153846153846,0x1.2b52b52b52b53p-1,0.2223525841185706,-0.497323716094969,4.394565620986989,-0.7191163070859962,true,1.2081267186692572e-13,8.326672684688674e-17,1000,20,24,8.89287949701369e-15,0.0,3.0616802944333612e-15,2.973501437345902e-13,0.004,0.22786590586970806,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,25,95,156,0.6089743589743589,0x1.37cb7cb7cb7cbp-1,0.21980232221944956,-0.49789536456298433,4.409340115935699,-0.7481362422942075,true,3.33957743245403e-13,6.955873419482872e-16,1000,20,24,7.119291619286993e-15,0.0,0.0,3.2610665398292533e-13,0.004,0.22851881133321217,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,26,19,30,0.6333333333333333,0x1.4444444444444p-1,0.21729683254981982,-0.49845378229543996,4.424077919793008,-0.777094177963352,true,1.623235667132574e-13,1.2828511751091367e-15,1000,20,24,3.8778423131653425e-15,0.0,0.0,2.8559079804474996e-13,0.004,0.22916398783070402,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,27,171,260,0.6576923076923077,0x1.50bd0bd0bd0bdp-1,0.21483490807792469,-0.4989992854130682,4.438787079093022,-0.8059911504991566,true,5.403646045395303e-13,1.2769261682520425e-15,1000,20,24,2.1345174550040826e-14,7.183280244430314e-15,1.315625995342026e-14,8.623791680787539e-13,0.004,0.22980155547475542,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,28,133,195,0.6820512820512821,0x1.5d35d35d35d36p-1,0.21241537421041934,-0.499532179526322,4.453475290474405,-0.8348281396776651,true,1.4947807959523676e-13,3.957384481672112e-15,1000,20,24,2.3603665272841412e-15,0.0,0.0,9.451174130785985e-14,0.004,0.23043163613854645,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,29,551,780,0.7064102564102565,0x1.69ae9ae9ae9afp-1,0.21003708797448703,-0.5000527627401842,4.468149916750203,-0.8636060762340969,true,2.457816135090447e-13,6.5668226980050504e-15,1000,20,24,3.033571409653787e-14,0.0,3.5709896874363505e-15,4.766269036228992e-13,0.004,0.2310543549482425,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,30,19,26,0.7307692307692307,0x1.7627627627627p-1,0.207698937785698,-0.5005613282454134,4.482818003532983,-0.8923258492796691,true,4.0273774434797173e-13,9.797917216643393e-15,1038,20,24,1.248396301611496e-14,0.0,7.092622233518052e-15,2.789007521669991e-13,0.004,0.23166984137569924,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,31,589,780,0.7551282051282051,0x1.82a02a02a02a0p-1,0.2053998437078773,-0.5010581663611933,4.497486296415958,-0.9209883130682985,true,2.2581401398825142e-13,9.984535479747883e-15,1098,20,24,5.617333549722722e-15,0.0,3.4582155199852684e-15,7.191274396934819e-13,0.004,0.23227822983564816,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,32,152,195,0.7794871794871795,0x1.8f18f18f18f19p-1,0.2031387580493067,-0.5015435659156917,4.512161258517186,-0.9495942926537639,true,7.101895970835725e-13,9.980599721690742e-15,1154,20,24,1.4501059790511035e-14,0.0,1.0916977458004159e-14,4.814918349576419e-13,0.004,0.23287965972747054,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,33,209,260,0.8038461538461539,0x1.9b91b91b91b92p-1,0.20091466608107345,-0.502017814907,4.5268490879987375,-0.9781445880915276,true,6.57439241528413e-13,9.884502468194171e-15,1233,20,24,3.580361673049448e-14,1.1022563465713405e-14,1.111110848057422e-14,1.5496104657276808e-13,0.004,0.2334742749265665,,,,
-2,2,-2,2,schwarzschild-overtone-continuation,ell23-uniform-40,34,323,390,0.8282051282051283,0x1.a80a80a80a80bp-1,0.1987265866340807,-0.5024812004798996,4.541555735033681,-1.0066399770592898,true,4.5153020190521037e-13,9.923666946366046e-15,1320,20,24,3.66205343881779e-15,0.0,1.0619654652552137e-14,8.892539077280395e-13,0.004,0.23406222281984357,,,,
